Domain,Temperature,MAE,RMSE,Pearson,Spearman,HelixContentError
1b06A01,320,0.1401929745213327,0.1629392398180665,0.9291938445152728,0.9385361684297278,0.0198736619930649
1b06A01,348,0.1435374641941806,0.1831127849801919,0.8357859026964171,0.8364239762375405,0.0102032262927784
1b06A01,379,0.1324664556007839,0.1819127334262722,0.7561511884142464,0.7540277503177019,0.0113375546509875
1b06A01,413,0.143472052156071,0.1695064387162256,0.5588671865027818,0.603251556914335,0.0855463811761591
1b06A01,450,0.1372290064827378,0.1542373258577175,0.7413911394826151,0.6811288281042231,0.1349823609226594
1b2rA02,320,0.1008906429565112,0.1860281369046278,0.9111356468969536,0.8759876120264399,0.0110526220286698
1b2rA02,348,0.0974871469182846,0.1647574511310238,0.9286468731223778,0.9103032294096944,0.0118261053650274
1b2rA02,379,0.1332471055070971,0.1953941326635518,0.9072888336757444,0.8957411937858913,0.0490400101840012
1b2rA02,413,0.151223189983669,0.2167831836445972,0.868632780065114,0.8714306544046563,0.0786985423093207
1b2rA02,450,0.1242690376822113,0.1542241585609259,0.8005229966943934,0.7990642908321879,0.0040555253130103
1b5fB00,320,0.099879136189481,0.1607542784773703,0.8392795038791002,0.7872076622713259,0.0950963659584349
1b5fB00,348,0.1157060921198852,0.1669861028034434,0.8189011631259678,0.5974695943638544,0.0953215571146605
1b5fB00,379,0.0845831882038778,0.1132577985169947,0.8397648243384989,0.734357639520816,0.0722395216533147
1b5fB00,413,0.0853599210495762,0.1123026382309056,0.797912644396211,0.7847577092055189,0.0830499245326831
1b5fB00,450,0.1189801462904911,0.1506786433132338,0.6253159670518355,0.6289395285034496,0.1142477650063857
1b97A00,320,0.1052476817353866,0.1775840922711999,0.9016762747605804,0.847640642001299,0.0131188524590163
1b97A00,348,0.1043000082795164,0.1667479213269329,0.911644060045262,0.8628740192600516,0.0205853204172876
1b97A00,379,0.1153205059967354,0.1754289356055136,0.8963895563870415,0.8749159741752667,0.0260713398623234
1b97A00,413,0.1021623212186986,0.1498067606095703,0.8911221363077998,0.8067573016129496,0.007691741485224
1b97A00,450,0.1023378042722305,0.1388527549226675,0.7908413158318018,0.7979701049066059,0.0335920682232157
1b9nA03,320,0.0523848342580737,0.1163867588798294,0.7964966168004436,0.7629932180652733,0.0421745625266752
1b9nA03,348,0.0554952340304452,0.1060685597895653,0.7305654090927721,0.5179339751841587,0.040099587423531
1b9nA03,379,0.0349671361502347,0.0726583468494838,0.7974245057767143,0.5787114532179009,0.0223272158201735
1b9nA03,413,0.0789926020771091,0.1090010722566298,0.5240548004559197,0.71332221608584,0.0642289088063735
1b9nA03,450,0.0732018779342723,0.0935569866702922,0.6871546331276077,0.7016262632541957,0.0693708920187793
1bagA01,320,0.0961383285302593,0.1678836405369787,0.9152542675601576,0.8677108604167426,0.0359051611212994
1bagA01,348,0.1230646345368352,0.1804038284635682,0.897935356807,0.8489063611085238,0.0065033770615411
1bagA01,379,0.1407255789582711,0.19272045695478,0.8992191003882762,0.8179557215794868,0.0252144323741401
1bagA01,413,0.1439507466596803,0.1975987178417052,0.8564630910043864,0.7815784504249493,0.0044066020434896
1bagA01,450,0.1086492392825421,0.1511349208402949,0.7406302963498524,0.6908937450643279,0.0365709885812507
1bgqA00,320,0.1589216935712263,0.252227022254587,0.7775878812611267,0.8549644064042718,0.0359476541112054
1bgqA00,348,0.1364715180494358,0.2354033573740346,0.7939157115045361,0.8511473389044938,0.0412334275157574
1bgqA00,379,0.1512544132917964,0.2264420217944583,0.7559639886110986,0.8042644430114837,0.0198235627301048
1bgqA00,413,0.1414121785440454,0.199515946241187,0.7350057559458801,0.8161600093372376,0.0144339163230205
1bgqA00,450,0.1154715378079864,0.1567417530129123,0.6660714772540782,0.7997352026874005,0.0300637213254035
